,user_id,item_id,15,75,240,item_text
1617,126,1395,0.5,,,"worldwide box office for Interstellar in USD + world record in 4x200 m relay by USA rounded to nearest second + Population of Hanoi * Nuclear weapons in Pakistan in 2017 < 995,000,000"
1618,126,1397,0.5,,,84 + longest hitting streak by Joe DiMaggio < 230
1619,126,1399,0.5,,,"number of sides in a triangle * career passing yards by Joe Montana < 17,900"
1620,126,1400,0.5,0.45,,"cost of a B-2 bomber in USD < 2,480,000,000"
1621,126,1401,0.5,,,"140545 - worldwide sales of 25 by Adele < -23,500,000"
1622,126,1402,0.5,,,"2233953 - area of rectangle with sides 10000 units and 20 units * area of right triangle with perpendicular legs 8 units and 5 units < -7,850,000"
1623,127,719,0.3,,,"4 + Value of national exports from China in USD < 184,000,000,000"
1624,127,1390,0.75,0.6,0.7,"Employees of Amazon at end 2015 < 358,000"
1625,127,1398,0.3,,,weight of Killer whale in kg < 783
1626,127,1403,0.25,,,"Diameter of the sun in miles - (area of rectangle with sides 2 units and 10 units - smaller angle between hour and minute hands at 3:48 in degrees) * 68 < 1,610,000"
1627,128,1136,0.8,0.8,,"Revenues of Allianz for 2016 in USD < 2,010,000,000,000"
1628,128,1138,0.5,,,gestation time in days of Moose - 6 * 25 - the smallest even number greater than one < 215
1629,128,1404,0.75,,,"worldwide sales of Metallica by Metallica + atomic number of Helium * number of teams in the NFL < 14,300,000"
1630,128,1405,0.5,,,"number of countries that border Turkey * Number of World War II veterans living in USA in 2016 - cost of International Space Station in USD < -722,000,000,000"
1631,129,654,0.3,,,"height of Christina Aguilera in inches + smallest number of pennies and nickels needed to make $0.09 * 1495103 * 10 < 1,100,000,000"
1632,129,782,0.9,,,a hundred raised to the power of one < 187
1633,129,808,0.5,,,smaller angle between hour and minute hands at 10:32 in degrees * number of letters in last name of US president elected in 1980 < 566
1634,129,1029,0.25,,,hours plus minutes on 12-Hour digital clock at five past three * value of 2 quarters and 3 dimes in cents < 505
1635,129,1244,0.8,,,"259 * half the capacity of the largest US college football stadium < 9,440,000"
1636,129,1325,0.75,,,Voume of a cylinder with radius 2 units and height 2 units to nearest cubic unit < 34
1637,129,1407,0.8,,,"Number of weeks in Billboard top hundred for Before He Cheats by Carrie Underwood + Voume of a cylinder with radius 10 units and height 10 units to nearest cubic unit < 4,160"
1638,129,1408,0.25,,,"gestation time in days of Cow * driving distance in miles between London and Rome < 28,700"
1639,129,1409,0.65,,,"Employees of Walmart at end 2015 + atomic number of Silicon < 6,600,000"
1640,129,1411,0.65,,,"82 + (height of Mt Everest in feet + Area of Australia in square miles) < 6,110,000"
1641,129,1416,0.75,,,"the remainder when fifty is divided by two - 6472 < -1,320"
1642,129,1417,0.65,,,"world record in 400 m by Marita Koch rounded to nearest second * 98 < 3,810"
1643,129,1418,0.2,,,21 - value of 1 dime and 1 penny in cents < 6
1644,129,1419,0.6,,,Volume of a sphere with radius 2 units to nearest cubic unit + minutes in a regulation NCAA basketball game < 139
1645,130,675,0.7,0.6,0.85,"Population of Riyadh < 39,900,000"
1646,130,795,0.15,,,"number of teams in the NFL + distance to Proxima Centauri (closest star) in light-years - career rebounds by Kareem Abdul-Jabbar < -17,900"
1647,130,1412,0.25,,,"Number of finance and insurance companies in USA in 2015 + the largest even number smaller than a thousand < 844,000"
1648,131,580,0.55,0.65,,Number of weeks in Billboard top ten for Truly Madly Deeply by Savage Garden + Life expectancy at birth in Monaco < 123
1649,131,937,1.0,,,height of Eiffel tower in feet < 426
1650,131,1199,1.0,,,"(Population of Tehran - the remainder when nine is divided by three) * driving distance in miles between London and Berlin < 569,000,000,000"
1651,131,1203,1.0,,,smallest number of pennies and nickels needed to make $0.01 * Tax collected as a percentage of GDP in Australia < 26
1652,131,1344,1.0,,,"Value of national exports from Egypt in USD * career assists by Kobe Bryant < 404,000,000,000,000"
1653,131,1422,1.0,,,24 - area of rectangle with sides 2 units and 7 units < 19
1654,131,1423,1.0,,,"GDP of Sweden in USD < 750,000,000,000"
1655,131,1425,1.0,,,"6481 + number of letters in last name of US president elected in 1976 < 9,320"
1656,131,1427,0.3,,,smallest number of pennies and nickels needed to make $0.08 < 2
1657,131,1428,1.0,,,"Tax collected as a percentage of GDP in Denmark * value of 2 quarters and 2 dimes in cents * Proved reserves of crude oil in Canada in barrels < 23,100,000,000,000,000"
1658,131,1429,0.0,,,"Employees of Amazon at end 2015 < 98,100"
1659,132,609,0.6,,,"duration of Hundred Years' War in years * (longest play in NFL history in yards - atomic number of Potassium) * Inflation rate in United Kingdom in 2016, to nearest percent < 16,900"
1660,132,610,0.35,,,"31122 - area of right triangle with perpendicular legs 2 units and 3 units * Population of London < -9,530,000"
1661,132,623,0.9,,,gestation time in days of Hippopotamus < 358
1662,132,642,0.5,,,"career assists by Michael Jordan - the remainder when five is divided by two < 6,490"
1663,132,652,0.85,,,"54 + Inflation rate in United Kingdom in 2016, to nearest percent * 190983 < 1,120,000"
1664,132,702,1.0,,,area of rectangle with sides 7 units and 10 units - 20 < 96
1665,132,733,1.0,,,"smaller angle between hour and minute hands at 11:16 in degrees * maximum speed of Common dolphin in miles per hour < 5,730"
1666,132,734,0.8,,,area of a square with side length three + gestation time in days of Zebra < 501
1667,132,747,0.2,,,"the positive square root of forty-nine * weight of Giant panda in kg * Forested area in United States in square miles + the number of Kings in a pack of cards < 1,560,000,000"
1668,132,818,0.4,,,"Population of Bangkok < 5,840,000"
1669,132,842,1.0,,,68470 * the remainder when four is divided by two * the smallest even number greater than a hundred * Voume of a cylinder with radius 1 units and height 5 units to nearest cubic unit < 1
1670,132,881,0.55,,,"Population of Copenhagen < 1,810,000"
1671,132,892,0.4,,,"Length of Brooklyn Bridge in feet < 3,540"
1672,132,896,0.5,,,"188 * career home runs by Willie Mays < 91,300"
1673,132,904,0.35,,,"worldwide sales of Nevermind by Nirvana - Consumption of fossil fuels in Kuwait as % of installed capacity in 2015 < 5,290,000"
1674,132,1005,0.95,,,"(Revenues of Volkswagen Group for 2016 in USD * perimeter of a square with side length five * the number of Jacks in a pack of cards) - career grand slam titles won by Andre Agassi < 25,100,000,000,000"
1675,132,1020,0.7,1.0,,"time for light to travel from Sun to Earth in seconds * career assists by Bob Cousy * number of sides in a square < 94,300,000"
1676,132,1058,0.5,,,"atomic number of Sodium * (3963 * 28 + number of angles in an octogon) < 42,600,000"
1677,132,1074,0.75,0.7,,duration of Hundred Years' War in years < 209
1678,132,1094,0.5,,,gestation time in days of Otter + height of Bono in inches < 105
1679,132,1102,0.3,,,48 * area of a square with side length four + mass of 1000 ml of ethanol in g < 586
1680,132,1105,1.0,,,"ten raised to the power of one * 91 < 1,730"
1681,132,1165,0.95,,,"2228 + driving distance in miles between London and Milan < 6,910"
1682,132,1169,0.0,,,"One light-minute in miles < 31,300,000"
1683,132,1182,0.45,0.4,0.2,"Employees of Honda at end 2015 < 30,100"
1684,132,1209,0.55,,,career grand slam titles won by Bjorn Borg < 10
1685,132,1215,0.2,0.0,,"(Number of episodes in the TV series Friends * 1201) * 34 < 572,000"
1686,132,1286,0.5,,,"Homicides in Durban, South Africa, in 2007 - Revenues of Toyota for 2016 in USD < -76,000,000,000"
1687,132,1314,0.75,,,"area of circle with radius 3 unit to nearest square unit - half the capacity of the largest US college football stadium < -15,500"
1688,132,1320,0.5,,,Length of the Suez Canal in miles < 73
1689,132,1333,0.5,0.55,,"182 + Homicides in Karachi, Pakistan in 2007 - 1812 + People living with HIV/AIDS in France < 111,000"
1690,132,1341,0.5,,,"Population of Pyongyang < 1,590,000"
1691,132,1384,0.3,,,"Price of the original examplar of the Magna Carta in USD < 2,990,000"
1692,132,1397,0.95,,,84 + longest hitting streak by Joe DiMaggio < 230
1693,132,1400,0.25,,,"cost of a B-2 bomber in USD < 2,480,000,000"
1694,132,1422,0.85,,,24 - area of rectangle with sides 2 units and 7 units < 19
1695,132,1430,0.5,,,area of right triangle with perpendicular legs 2 units and 2 units + Number of episodes in the TV series Law & Order < 669
1696,132,1432,0.5,,,weight of $400 worth of quarters in pounds < 12
1697,132,1433,0.5,,,"Moon‰Ûªs orbital distance from Earth in miles * Number of moons of Pluto - weight of Giant panda in kg * area of circle with radius 1 unit to nearest square unit < 4,470,000"
1698,132,1435,0.5,,,"49091211 - GDP of Israel in USD < -51,200,000,000"
1699,132,1436,0.5,,,"Surface area of a cylinder with radius 10 units and height 3 units to nearest cubic unit < 1,030"
1700,132,1437,0.6,,,"worldwide box office for Jurassic World in USD + career passing yards by Jim Kelly < 15,600,000,000"
1701,132,1439,0.7,,,Number of episodes in the TV series Seinfeld < 312
1702,132,1440,0.5,0.3,0.35,two raised to the power of zero * number of angles in a square * number of angles in a rhombus - diameter of red blood cell in microns < 6
1703,132,1441,0.6,,,distance to Proxima Centauri (closest star) in light-years - longest hitting streak by Joe DiMaggio < -64
1704,132,1442,0.4,,,Value of Publicly Traded Shares in Russia in Billion USD - age at death of longest-lived Asian elephant in years < 653
1705,132,1443,0.9,,,area of rectangle with sides 2 units and 10 units + 87 < 423
1706,132,1444,0.5,,,"128 * area of rectangle with sides 8 units and 9 units * the remainder when eight is divided by three < 58,900"
1707,132,1445,0.05,,,the sum of the digits from one to five < 23
1708,132,1446,1.0,,,"44 * Moon‰Ûªs orbital distance from Earth in miles - value of 3 dimes and 3 pennies in cents < 47,000,000"
1709,132,1447,0.0,,,the remainder when eight is divided by three < 1
1710,132,1450,0.4,,,"the remainder when two is divided by two * mass of 1ml of water in g - minutes in a regulation NBA game * US national debt in USD < -1,570,000,000,000,000"
1711,132,1451,1.0,,,"area of rectangle with sides 1,000 units and 5 units - the smallest odd number greater than one < 6,620"
1712,132,1452,0.3,,,"Gold holdings of USA in metric tons in 2017 < 1,560,000"
1713,132,1467,0.0,,,6 + 50 < 45
1714,132,1472,0.5,,,"worldwide sales of Back in Black by AC/DC + smaller angle between hour and minute hands at 3:58 in degrees < 141,000,000"
1715,132,1477,0.8,,,area of rectangle with sides 8 units and 2 units * Number of weeks in Billboard top hundred for I‰Ûªm Yours by Jason Mraz - 22 < 989
1716,132,1563,0.5,,,"maximum points scored in an NBA game by one player + weight of $900 worth of quarters in pounds + Length of Sydney Harbor Bridge in feet * 3 < 5,900"
1717,132,1565,0.6,,,"(25375824 + 4052 * world record in shot put by Randy Barnes rounded to nearest meter) * driving distance in miles between London and Berlin < 6,370,000,000"
1718,132,1567,0.5,,,"Forested area in Iraq in square miles * world record in 4x400 m relay by Russia rounded to nearest second < 317,000"
1719,132,1570,0.55,,,Voume of a cylinder with radius 1 units and height 5 units to nearest cubic unit < 18
1720,132,1571,0.4,0.4,,Tax collected as a percentage of GDP in Cuba < 67
1721,132,1575,0.7,,,career receiving touchdowns by Tony Gonzalez < 134
1722,132,1579,0.35,,,"44 * 16 * GDP of United Arab Emirates in USD + 26 < 92,600,000,000"
1723,132,1580,0.7,,,career receiving touchdowns by Marvin Harrison - the number of red Queens in a pack of cards < 130
1724,132,1585,0.45,,,"number of angles in a parallelogram - value of 2 quarters, 1 dime, 2 nickels, and 2 pennies in cents < -137"
1725,132,1586,0.0,,,minutes in a regulation NFL game < 19
1726,132,1591,0.7,,,"20489358 * area of circle with radius 5 unit to nearest square unit < 4,860,000,000"
1727,132,1595,0.6,,,"Proved reserves of crude oil in Canada in barrels + Nuclear weapons in India in 2017 < 1,100,000,000,000"
1728,132,1597,0.65,,,Number of billionaires in China in 2017 < 744
1729,132,1599,0.8,,,"hours plus minutes on 12-Hour digital clock at quarter past one * value of 3 dimes, 1 nickel, and 1 penny in cents < 514"
1730,132,1600,0.9,0.5,0.35,"27 - Crude oil exported from Russia in thousand barrels per day < -14,900"
1731,132,1607,1.0,,,31 * number of letters in last name of US president elected in 2016 < 231
1732,132,1608,0.4,,,"hours plus minutes on 12-Hour digital clock at quarter past four * Proved reserves of crude oil in Israel in barrels < 1,150,000,000"
1733,132,1609,1.0,,,the largest prime number smaller than twenty + career home runs by Alex Rodriguez < 769
1734,132,1610,0.35,,,Number of moons of Mercury + Number of weeks in Billboard top ten for Despacito by Luis Fonsi and Daddy Yankee < 39
1735,133,1448,0.2,,,Tax collected as a percentage of GDP in the United States * 26 < 433
1736,133,1449,0.75,,,"worldwide box office for Inception in USD < 56,100,000"
1737,134,594,0.15,,,Volume of a sphere with radius 1 units to nearest cubic unit < 3
1738,134,605,0.8,,,"career rebounds by Moses Malone * 38 - longest play in NFL history in yards < 270,000"
1739,134,636,0.5,0.55,0.55,"Population of San Salvador < 3,390,000"
1740,134,641,0.5,,,"Length of the Trans-Siberian Railway in miles < 9,920"
1741,134,658,0.05,,,The cube root of 343 < 3
1742,134,660,0.35,,,smaller angle between hour and minute hands at 5:00 in degrees < 84
1743,134,742,0.0,,,number of letters in last name of US president elected in 1968 < 3
1744,134,774,0.6,,,height of Zayn Malik in inches - atomic number of Platinum < -3
1745,134,822,0.5,,,"Total employer establishments in USA - (Employees of General Electric at end 2015 * 38) + Nuclear weapons in China in 2017 < -258,000"
